"","code_station","libelle_station","code_departement","libelle_departement","code_commune","libelle_commune","code_region","libelle_region","code_bassin","libelle_bassin","code_cours_eau","libelle_cours_eau","code_campagne","code_reseau","libelle_reseau","code_ecoulement","libelle_ecoulement","longitude","latitude","date_campagne","nombre_modalite_ecoulement","code_type_campagne","libelle_type_campagne","uri_reseau","etat_station","Annee"
"1","J0014011","Les Chevaux Morts","35","Ille-et-Vilaine","35142","LANDEAN","53","Bretagne","04","Loire-Bretagne","J0014000","le Nançon","99754","0000000134","Onde OFB","1a","Ecoulement visible acceptable",-1.172377777,48.441498509,2025-05-26,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2025
"2","J0014011","Les Chevaux Morts","35","Ille-et-Vilaine","35142","LANDEAN","53","Bretagne","04","Loire-Bretagne","J0014000","le Nançon","98852","0000000134","Onde OFB","1a","Ecoulement visible acceptable",-1.172377777,48.441498509,2024-09-25,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2024
"3","J0014011","Les Chevaux Morts","35","Ille-et-Vilaine","35142","LANDEAN","53","Bretagne","04","Loire-Bretagne","J0014000","le Nançon","98687","0000000134","Onde OFB","1a","Ecoulement visible acceptable",-1.172377777,48.441498509,2024-08-23,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2024
"4","J0014011","Les Chevaux Morts","35","Ille-et-Vilaine","35142","LANDEAN","53","Bretagne","04","Loire-Bretagne","J0014000","le Nançon","98544","0000000134","Onde OFB","1a","Ecoulement visible acceptable",-1.172377777,48.441498509,2024-07-25,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2024
"5","J0014011","Les Chevaux Morts","35","Ille-et-Vilaine","35142","LANDEAN","53","Bretagne","04","Loire-Bretagne","J0014000","le Nançon","98309","0000000134","Onde OFB","1a","Ecoulement visible acceptable",-1.172377777,48.441498509,2024-06-24,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2024
"6","J0014011","Les Chevaux Morts","35","Ille-et-Vilaine","35142","LANDEAN","53","Bretagne","04","Loire-Bretagne","J0014000","le Nançon","98233","0000000134","Onde OFB","1a","Ecoulement visible acceptable",-1.172377777,48.441498509,2024-05-24,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2024
"7","J0014011","Les Chevaux Morts","35","Ille-et-Vilaine","35142","LANDEAN","53","Bretagne","04","Loire-Bretagne","J0014000","le Nançon","98040","0000000134","Onde OFB","1a","Ecoulement visible acceptable",-1.172377777,48.441498509,2023-10-25,5,2,"complémentaire","http://id.eaufrance.fr/dc/0000000134","Active",2023
"8","J0014011","Les Chevaux Morts","35","Ille-et-Vilaine","35142","LANDEAN","53","Bretagne","04","Loire-Bretagne","J0014000","le Nançon","97959","0000000134","Onde OFB","1a","Ecoulement visible acceptable",-1.172377777,48.441498509,2023-09-25,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2023
"9","J0014011","Les Chevaux Morts","35","Ille-et-Vilaine","35142","LANDEAN","53","Bretagne","04","Loire-Bretagne","J0014000","le Nançon","97864","0000000134","Onde OFB","1a","Ecoulement visible acceptable",-1.172377777,48.441498509,2023-09-11,5,2,"complémentaire","http://id.eaufrance.fr/dc/0000000134","Active",2023
"10","J0014011","Les Chevaux Morts","35","Ille-et-Vilaine","35142","LANDEAN","53","Bretagne","04","Loire-Bretagne","J0014000","le Nançon","97772","0000000134","Onde OFB","1a","Ecoulement visible acceptable",-1.172377777,48.441498509,2023-08-24,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2023
"11","J0014011","Les Chevaux Morts","35","Ille-et-Vilaine","35142","LANDEAN","53","Bretagne","04","Loire-Bretagne","J0014000","le Nançon","97715","0000000134","Onde OFB","1a","Ecoulement visible acceptable",-1.172377777,48.441498509,2023-08-08,5,2,"complémentaire","http://id.eaufrance.fr/dc/0000000134","Active",2023
"12","J0014011","Les Chevaux Morts","35","Ille-et-Vilaine","35142","LANDEAN","53","Bretagne","04","Loire-Bretagne","J0014000","le Nançon","97638","0000000134","Onde OFB","1a","Ecoulement visible acceptable",-1.172377777,48.441498509,2023-07-25,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2023
"13","J0014011","Les Chevaux Morts","35","Ille-et-Vilaine","35142","LANDEAN","53","Bretagne","04","Loire-Bretagne","J0014000","le Nançon","97509","0000000134","Onde OFB","1a","Ecoulement visible acceptable",-1.172377777,48.441498509,2023-06-26,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2023
"14","J0014011","Les Chevaux Morts","35","Ille-et-Vilaine","35142","LANDEAN","53","Bretagne","04","Loire-Bretagne","J0014000","le Nançon","97307","0000000134","Onde OFB","1a","Ecoulement visible acceptable",-1.172377777,48.441498509,2023-05-23,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2023
"15","J0014011","Les Chevaux Morts","35","Ille-et-Vilaine","35142","LANDEAN","53","Bretagne","04","Loire-Bretagne","J0014000","le Nançon","97155","0000000134","Onde OFB","1a","Ecoulement visible acceptable",-1.172377777,48.441498509,2023-04-21,5,2,"complémentaire","http://id.eaufrance.fr/dc/0000000134","Active",2023
"16","J0014011","Les Chevaux Morts","35","Ille-et-Vilaine","35142","LANDEAN","53","Bretagne","04","Loire-Bretagne","J0014000","le Nançon","97115","0000000134","Onde OFB","1a","Ecoulement visible acceptable",-1.172377777,48.441498509,2023-03-24,5,2,"complémentaire","http://id.eaufrance.fr/dc/0000000134","Active",2023
"17","J0014011","Les Chevaux Morts","35","Ille-et-Vilaine","35142","LANDEAN","53","Bretagne","04","Loire-Bretagne","J0014000","le Nançon","96911","0000000134","Onde OFB","1a","Ecoulement visible acceptable",-1.172377777,48.441498509,2022-10-24,5,2,"complémentaire","http://id.eaufrance.fr/dc/0000000134","Active",2022
"18","J0014011","Les Chevaux Morts","35","Ille-et-Vilaine","35142","LANDEAN","53","Bretagne","04","Loire-Bretagne","J0014000","le Nançon","96868","0000000134","Onde OFB","1a","Ecoulement visible acceptable",-1.172377777,48.441498509,2022-10-11,5,2,"complémentaire","http://id.eaufrance.fr/dc/0000000134","Active",2022
"19","J0014011","Les Chevaux Morts","35","Ille-et-Vilaine","35142","LANDEAN","53","Bretagne","04","Loire-Bretagne","J0014000","le Nançon","96831","0000000134","Onde OFB","1a","Ecoulement visible acceptable",-1.172377777,48.441498509,2022-09-23,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2022
"20","J0014011","Les Chevaux Morts","35","Ille-et-Vilaine","35142","LANDEAN","53","Bretagne","04","Loire-Bretagne","J0014000","le Nançon","96724","0000000134","Onde OFB","1a","Ecoulement visible acceptable",-1.172377777,48.441498509,2022-09-12,5,2,"complémentaire","http://id.eaufrance.fr/dc/0000000134","Active",2022
"21","J0014011","Les Chevaux Morts","35","Ille-et-Vilaine","35142","LANDEAN","53","Bretagne","04","Loire-Bretagne","J0014000","le Nançon","96652","0000000134","Onde OFB","1f","Ecoulement visible faible",-1.172377777,48.441498509,2022-08-25,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2022
"22","J0014011","Les Chevaux Morts","35","Ille-et-Vilaine","35142","LANDEAN","53","Bretagne","04","Loire-Bretagne","J0014000","le Nançon","96562","0000000134","Onde OFB","1a","Ecoulement visible acceptable",-1.172377777,48.441498509,2022-08-08,5,2,"complémentaire","http://id.eaufrance.fr/dc/0000000134","Active",2022
"23","J0014011","Les Chevaux Morts","35","Ille-et-Vilaine","35142","LANDEAN","53","Bretagne","04","Loire-Bretagne","J0014000","le Nançon","96416","0000000134","Onde OFB","1a","Ecoulement visible acceptable",-1.172377777,48.441498509,2022-07-23,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2022
"24","J0014011","Les Chevaux Morts","35","Ille-et-Vilaine","35142","LANDEAN","53","Bretagne","04","Loire-Bretagne","J0014000","le Nançon","96390","0000000134","Onde OFB","1a","Ecoulement visible acceptable",-1.172377777,48.441498509,2022-07-11,5,2,"complémentaire","http://id.eaufrance.fr/dc/0000000134","Active",2022
"25","J0014011","Les Chevaux Morts","35","Ille-et-Vilaine","35142","LANDEAN","53","Bretagne","04","Loire-Bretagne","J0014000","le Nançon","96313","0000000134","Onde OFB","1a","Ecoulement visible acceptable",-1.172377777,48.441498509,2022-06-24,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2022
"26","J0014011","Les Chevaux Morts","35","Ille-et-Vilaine","35142","LANDEAN","53","Bretagne","04","Loire-Bretagne","J0014000","le Nançon","96262","0000000134","Onde OFB","1a","Ecoulement visible acceptable",-1.172377777,48.441498509,2022-06-13,5,2,"complémentaire","http://id.eaufrance.fr/dc/0000000134","Active",2022
"27","J0014011","Les Chevaux Morts","35","Ille-et-Vilaine","35142","LANDEAN","53","Bretagne","04","Loire-Bretagne","J0014000","le Nançon","96186","0000000134","Onde OFB","1a","Ecoulement visible acceptable",-1.172377777,48.441498509,2022-05-25,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2022
"28","J0014011","Les Chevaux Morts","35","Ille-et-Vilaine","35142","LANDEAN","53","Bretagne","04","Loire-Bretagne","J0014000","le Nançon","96014","0000000134","Onde OFB","1a","Ecoulement visible acceptable",-1.172377777,48.441498509,2021-10-25,5,2,"complémentaire","http://id.eaufrance.fr/dc/0000000134","Active",2021
"29","J0014011","Les Chevaux Morts","35","Ille-et-Vilaine","35142","LANDEAN","53","Bretagne","04","Loire-Bretagne","J0014000","le Nançon","95893","0000000134","Onde OFB","1a","Ecoulement visible acceptable",-1.172377777,48.441498509,2021-09-24,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2021
"30","J0014011","Les Chevaux Morts","35","Ille-et-Vilaine","35142","LANDEAN","53","Bretagne","04","Loire-Bretagne","J0014000","le Nançon","95806","0000000134","Onde OFB","1a","Ecoulement visible acceptable",-1.172377777,48.441498509,2021-08-25,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2021
"31","J0014011","Les Chevaux Morts","35","Ille-et-Vilaine","35142","LANDEAN","53","Bretagne","04","Loire-Bretagne","J0014000","le Nançon","95646","0000000134","Onde OFB","1a","Ecoulement visible acceptable",-1.172377777,48.441498509,2021-07-23,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2021
"32","J0014011","Les Chevaux Morts","35","Ille-et-Vilaine","35142","LANDEAN","53","Bretagne","04","Loire-Bretagne","J0014000","le Nançon","95535","0000000134","Onde OFB","1a","Ecoulement visible acceptable",-1.172377777,48.441498509,2021-06-25,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2021
"33","J0014011","Les Chevaux Morts","35","Ille-et-Vilaine","35142","LANDEAN","53","Bretagne","04","Loire-Bretagne","J0014000","le Nançon","95477","0000000134","Onde OFB","1a","Ecoulement visible acceptable",-1.172377777,48.441498509,2021-05-25,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2021
"34","J0014011","Les Chevaux Morts","35","Ille-et-Vilaine","35142","LANDEAN","53","Bretagne","04","Loire-Bretagne","J0014000","le Nançon","95146","0000000134","Onde OFB","1a","Ecoulement visible acceptable",-1.172377777,48.441498509,2020-09-24,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2020
"35","J0014011","Les Chevaux Morts","35","Ille-et-Vilaine","35142","LANDEAN","53","Bretagne","04","Loire-Bretagne","J0014000","le Nançon","94953","0000000134","Onde OFB","1a","Ecoulement visible acceptable",-1.172377777,48.441498509,2020-08-25,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2020
"36","J0014011","Les Chevaux Morts","35","Ille-et-Vilaine","35142","LANDEAN","53","Bretagne","04","Loire-Bretagne","J0014000","le Nançon","94742","0000000134","Onde OFB","1a","Ecoulement visible acceptable",-1.172377777,48.441498509,2020-07-23,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2020
"37","J0014011","Les Chevaux Morts","35","Ille-et-Vilaine","35142","LANDEAN","53","Bretagne","04","Loire-Bretagne","J0014000","le Nançon","94670","0000000134","Onde OFB","1","Ecoulement visible",-1.172377777,48.441498509,2020-06-25,4,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2020
"38","J0014011","Les Chevaux Morts","35","Ille-et-Vilaine","35142","LANDEAN","53","Bretagne","04","Loire-Bretagne","J0014000","le Nançon","94527","0000000134","Onde OFB","1a","Ecoulement visible acceptable",-1.172377777,48.441498509,2020-05-25,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2020
"39","J0014011","Les Chevaux Morts","35","Ille-et-Vilaine","35142","LANDEAN","53","Bretagne","04","Loire-Bretagne","J0014000","le Nançon","91901","0000000134","Onde OFB","1a","Ecoulement visible acceptable",-1.172377777,48.441498509,2019-10-10,5,2,"complémentaire","http://id.eaufrance.fr/dc/0000000134","Active",2019
"40","J0014011","Les Chevaux Morts","35","Ille-et-Vilaine","35142","LANDEAN","53","Bretagne","04","Loire-Bretagne","J0014000","le Nançon","91460","0000000134","Onde OFB","1a","Ecoulement visible acceptable",-1.172377777,48.441498509,2019-09-23,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2019
"41","J0014011","Les Chevaux Morts","35","Ille-et-Vilaine","35142","LANDEAN","53","Bretagne","04","Loire-Bretagne","J0014000","le Nançon","91051","0000000134","Onde OFB","1a","Ecoulement visible acceptable",-1.172377777,48.441498509,2019-09-12,5,2,"complémentaire","http://id.eaufrance.fr/dc/0000000134","Active",2019
"42","J0014011","Les Chevaux Morts","35","Ille-et-Vilaine","35142","LANDEAN","53","Bretagne","04","Loire-Bretagne","J0014000","le Nançon","90452","0000000134","Onde OFB","1a","Ecoulement visible acceptable",-1.172377777,48.441498509,2019-08-22,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2019
"43","J0014011","Les Chevaux Morts","35","Ille-et-Vilaine","35142","LANDEAN","53","Bretagne","04","Loire-Bretagne","J0014000","le Nançon","90154","0000000134","Onde OFB","1a","Ecoulement visible acceptable",-1.172377777,48.441498509,2019-08-13,5,2,"complémentaire","http://id.eaufrance.fr/dc/0000000134","Active",2019
"44","J0014011","Les Chevaux Morts","35","Ille-et-Vilaine","35142","LANDEAN","53","Bretagne","04","Loire-Bretagne","J0014000","le Nançon","89357","0000000134","Onde OFB","1a","Ecoulement visible acceptable",-1.172377777,48.441498509,2019-07-24,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2019
"45","J0014011","Les Chevaux Morts","35","Ille-et-Vilaine","35142","LANDEAN","53","Bretagne","04","Loire-Bretagne","J0014000","le Nançon","88951","0000000134","Onde OFB","1a","Ecoulement visible acceptable",-1.172377777,48.441498509,2019-07-10,5,2,"complémentaire","http://id.eaufrance.fr/dc/0000000134","Active",2019
"46","J0014011","Les Chevaux Morts","35","Ille-et-Vilaine","35142","LANDEAN","53","Bretagne","04","Loire-Bretagne","J0014000","le Nançon","88311","0000000134","Onde OFB","1a","Ecoulement visible acceptable",-1.172377777,48.441498509,2019-06-25,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2019
"47","J0014011","Les Chevaux Morts","35","Ille-et-Vilaine","35142","LANDEAN","53","Bretagne","04","Loire-Bretagne","J0014000","le Nançon","88001","0000000134","Onde OFB","1a","Ecoulement visible acceptable",-1.172377777,48.441498509,2019-06-12,5,2,"complémentaire","http://id.eaufrance.fr/dc/0000000134","Active",2019
"48","J0014011","Les Chevaux Morts","35","Ille-et-Vilaine","35142","LANDEAN","53","Bretagne","04","Loire-Bretagne","J0014000","le Nançon","87202","0000000134","Onde OFB","1a","Ecoulement visible acceptable",-1.172377777,48.441498509,2019-05-24,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2019
"49","J0014011","Les Chevaux Morts","35","Ille-et-Vilaine","35142","LANDEAN","53","Bretagne","04","Loire-Bretagne","J0014000","le Nançon","86551","0000000134","Onde OFB","1","Ecoulement visible",-1.172377777,48.441498509,2019-04-25,4,2,"complémentaire","http://id.eaufrance.fr/dc/0000000134","Active",2019
"50","J0014011","Les Chevaux Morts","35","Ille-et-Vilaine","35142","LANDEAN","53","Bretagne","04","Loire-Bretagne","J0014000","le Nançon","84703","0000000134","Onde OFB","1a","Ecoulement visible acceptable",-1.172377777,48.441498509,2018-10-23,5,2,"complémentaire","http://id.eaufrance.fr/dc/0000000134","Active",2018
"51","J0014011","Les Chevaux Morts","35","Ille-et-Vilaine","35142","LANDEAN","53","Bretagne","04","Loire-Bretagne","J0014000","le Nançon","83857","0000000134","Onde OFB","1a","Ecoulement visible acceptable",-1.172377777,48.441498509,2018-09-26,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2018
"52","J0014011","Les Chevaux Morts","35","Ille-et-Vilaine","35142","LANDEAN","53","Bretagne","04","Loire-Bretagne","J0014000","le Nançon","82615","0000000134","Onde OFB","1a","Ecoulement visible acceptable",-1.172377777,48.441498509,2018-08-23,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2018
"53","J0014011","Les Chevaux Morts","35","Ille-et-Vilaine","35142","LANDEAN","53","Bretagne","04","Loire-Bretagne","J0014000","le Nançon","81515","0000000134","Onde OFB","1a","Ecoulement visible acceptable",-1.172377777,48.441498509,2018-07-25,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2018
"54","J0014011","Les Chevaux Morts","35","Ille-et-Vilaine","35142","LANDEAN","53","Bretagne","04","Loire-Bretagne","J0014000","le Nançon","80354","0000000134","Onde OFB","1a","Ecoulement visible acceptable",-1.172377777,48.441498509,2018-06-25,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2018
"55","J0014011","Les Chevaux Morts","35","Ille-et-Vilaine","35142","LANDEAN","53","Bretagne","04","Loire-Bretagne","J0014000","le Nançon","79408","0000000134","Onde OFB","1a","Ecoulement visible acceptable",-1.172377777,48.441498509,2018-05-24,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2018
"56","J0014011","Les Chevaux Morts","35","Ille-et-Vilaine","35142","LANDEAN","53","Bretagne","04","Loire-Bretagne","J0014000","le Nançon","77901","0000000134","Onde OFB","1a","Ecoulement visible acceptable",-1.172377777,48.441498509,2017-11-22,5,2,"complémentaire","http://id.eaufrance.fr/dc/0000000134","Active",2017
"57","J0014011","Les Chevaux Morts","35","Ille-et-Vilaine","35142","LANDEAN","53","Bretagne","04","Loire-Bretagne","J0014000","le Nançon","77001","0000000134","Onde OFB","1a","Ecoulement visible acceptable",-1.172377777,48.441498509,2017-10-18,5,2,"complémentaire","http://id.eaufrance.fr/dc/0000000134","Active",2017
"58","J0014011","Les Chevaux Morts","35","Ille-et-Vilaine","35142","LANDEAN","53","Bretagne","04","Loire-Bretagne","J0014000","le Nançon","76368","0000000134","Onde OFB","1a","Ecoulement visible acceptable",-1.172377777,48.441498509,2017-09-25,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2017
"59","J0014011","Les Chevaux Morts","35","Ille-et-Vilaine","35142","LANDEAN","53","Bretagne","04","Loire-Bretagne","J0014000","le Nançon","75853","0000000134","Onde OFB","1a","Ecoulement visible acceptable",-1.172377777,48.441498509,2017-09-12,5,2,"complémentaire","http://id.eaufrance.fr/dc/0000000134","Active",2017
"60","J0014011","Les Chevaux Morts","35","Ille-et-Vilaine","35142","LANDEAN","53","Bretagne","04","Loire-Bretagne","J0014000","le Nançon","75113","0000000134","Onde OFB","1a","Ecoulement visible acceptable",-1.172377777,48.441498509,2017-08-23,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2017
"61","J0014011","Les Chevaux Morts","35","Ille-et-Vilaine","35142","LANDEAN","53","Bretagne","04","Loire-Bretagne","J0014000","le Nançon","74752","0000000134","Onde OFB","1a","Ecoulement visible acceptable",-1.172377777,48.441498509,2017-08-10,5,2,"complémentaire","http://id.eaufrance.fr/dc/0000000134","Active",2017
"62","J0014011","Les Chevaux Morts","35","Ille-et-Vilaine","35142","LANDEAN","53","Bretagne","04","Loire-Bretagne","J0014000","le Nançon","74163","0000000134","Onde OFB","1a","Ecoulement visible acceptable",-1.172377777,48.441498509,2017-07-24,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2017
"63","J0014011","Les Chevaux Morts","35","Ille-et-Vilaine","35142","LANDEAN","53","Bretagne","04","Loire-Bretagne","J0014000","le Nançon","73603","0000000134","Onde OFB","1a","Ecoulement visible acceptable",-1.172377777,48.441498509,2017-07-11,5,2,"complémentaire","http://id.eaufrance.fr/dc/0000000134","Active",2017
"64","J0014011","Les Chevaux Morts","35","Ille-et-Vilaine","35142","LANDEAN","53","Bretagne","04","Loire-Bretagne","J0014000","le Nançon","72901","0000000134","Onde OFB","1a","Ecoulement visible acceptable",-1.172377777,48.441498509,2017-06-23,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2017
"65","J0014011","Les Chevaux Morts","35","Ille-et-Vilaine","35142","LANDEAN","53","Bretagne","04","Loire-Bretagne","J0014000","le Nançon","72600","0000000134","Onde OFB","1a","Ecoulement visible acceptable",-1.172377777,48.441498509,2017-06-14,5,2,"complémentaire","http://id.eaufrance.fr/dc/0000000134","Active",2017
"66","J0014011","Les Chevaux Morts","35","Ille-et-Vilaine","35142","LANDEAN","53","Bretagne","04","Loire-Bretagne","J0014000","le Nançon","71969","0000000134","Onde OFB","1a","Ecoulement visible acceptable",-1.172377777,48.441498509,2017-05-24,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2017
"67","J0014011","Les Chevaux Morts","35","Ille-et-Vilaine","35142","LANDEAN","53","Bretagne","04","Loire-Bretagne","J0014000","le Nançon","69857","0000000134","Onde OFB","1a","Ecoulement visible acceptable",-1.172377777,48.441498509,2016-10-20,5,2,"complémentaire","http://id.eaufrance.fr/dc/0000000134","Active",2016
"68","J0014011","Les Chevaux Morts","35","Ille-et-Vilaine","35142","LANDEAN","53","Bretagne","04","Loire-Bretagne","J0014000","le Nançon","69551","0000000134","Onde OFB","1a","Ecoulement visible acceptable",-1.172377777,48.441498509,2016-10-11,5,2,"complémentaire","http://id.eaufrance.fr/dc/0000000134","Active",2016
"69","J0014011","Les Chevaux Morts","35","Ille-et-Vilaine","35142","LANDEAN","53","Bretagne","04","Loire-Bretagne","J0014000","le Nançon","69100","0000000134","Onde OFB","1a","Ecoulement visible acceptable",-1.172377777,48.441498509,2016-09-23,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2016
"70","J0014011","Les Chevaux Morts","35","Ille-et-Vilaine","35142","LANDEAN","53","Bretagne","04","Loire-Bretagne","J0014000","le Nançon","68600","0000000134","Onde OFB","1a","Ecoulement visible acceptable",-1.172377777,48.441498509,2016-09-15,5,2,"complémentaire","http://id.eaufrance.fr/dc/0000000134","Active",2016
"71","J0014011","Les Chevaux Morts","35","Ille-et-Vilaine","35142","LANDEAN","53","Bretagne","04","Loire-Bretagne","J0014000","le Nançon","68309","0000000134","Onde OFB","1a","Ecoulement visible acceptable",-1.172377777,48.441498509,2016-08-23,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2016
"72","J0014011","Les Chevaux Morts","35","Ille-et-Vilaine","35142","LANDEAN","53","Bretagne","04","Loire-Bretagne","J0014000","le Nançon","68176","0000000134","Onde OFB","1a","Ecoulement visible acceptable",-1.172377777,48.441498509,2016-07-25,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2016
"73","J0014011","Les Chevaux Morts","35","Ille-et-Vilaine","35142","LANDEAN","53","Bretagne","04","Loire-Bretagne","J0014000","le Nançon","68071","0000000134","Onde OFB","1a","Ecoulement visible acceptable",-1.172377777,48.441498509,2016-06-24,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2016
"74","J0014011","Les Chevaux Morts","35","Ille-et-Vilaine","35142","LANDEAN","53","Bretagne","04","Loire-Bretagne","J0014000","le Nançon","67882","0000000134","Onde OFB","1a","Ecoulement visible acceptable",-1.172377777,48.441498509,2016-05-26,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2016
"75","J0014011","Les Chevaux Morts","35","Ille-et-Vilaine","35142","LANDEAN","53","Bretagne","04","Loire-Bretagne","J0014000","le Nançon","67473","0000000134","Onde OFB","1a","Ecoulement visible acceptable",-1.172377777,48.441498509,2015-09-23,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2015
"76","J0014011","Les Chevaux Morts","35","Ille-et-Vilaine","35142","LANDEAN","53","Bretagne","04","Loire-Bretagne","J0014000","le Nançon","67397","0000000134","Onde OFB","1a","Ecoulement visible acceptable",-1.172377777,48.441498509,2015-08-26,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2015
"77","J0014011","Les Chevaux Morts","35","Ille-et-Vilaine","35142","LANDEAN","53","Bretagne","04","Loire-Bretagne","J0014000","le Nançon","67190","0000000134","Onde OFB","1a","Ecoulement visible acceptable",-1.172377777,48.441498509,2015-07-23,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2015
"78","J0014011","Les Chevaux Morts","35","Ille-et-Vilaine","35142","LANDEAN","53","Bretagne","04","Loire-Bretagne","J0014000","le Nançon","66962","0000000134","Onde OFB","1a","Ecoulement visible acceptable",-1.172377777,48.441498509,2015-06-23,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2015
"79","J0014011","Les Chevaux Morts","35","Ille-et-Vilaine","35142","LANDEAN","53","Bretagne","04","Loire-Bretagne","J0014000","le Nançon","66852","0000000134","Onde OFB","1a","Ecoulement visible acceptable",-1.172377777,48.441498509,2015-05-26,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2015
"80","J0014011","Les Chevaux Morts","35","Ille-et-Vilaine","35142","LANDEAN","53","Bretagne","04","Loire-Bretagne","J0014000","le Nançon","65458","0000000134","Onde OFB","1a","Ecoulement visible acceptable",-1.172377777,48.441498509,2014-09-24,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2014
"81","J0014011","Les Chevaux Morts","35","Ille-et-Vilaine","35142","LANDEAN","53","Bretagne","04","Loire-Bretagne","J0014000","le Nançon","64706","0000000134","Onde OFB","1a","Ecoulement visible acceptable",-1.172377777,48.441498509,2014-08-23,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2014
"82","J0014011","Les Chevaux Morts","35","Ille-et-Vilaine","35142","LANDEAN","53","Bretagne","04","Loire-Bretagne","J0014000","le Nançon","63801","0000000134","Onde OFB","1a","Ecoulement visible acceptable",-1.172377777,48.441498509,2014-07-23,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2014
"83","J0014011","Les Chevaux Morts","35","Ille-et-Vilaine","35142","LANDEAN","53","Bretagne","04","Loire-Bretagne","J0014000","le Nançon","62955","0000000134","Onde OFB","1a","Ecoulement visible acceptable",-1.172377777,48.441498509,2014-06-24,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2014
"84","J0014011","Les Chevaux Morts","35","Ille-et-Vilaine","35142","LANDEAN","53","Bretagne","04","Loire-Bretagne","J0014000","le Nançon","61900","0000000134","Onde OFB","1a","Ecoulement visible acceptable",-1.172377777,48.441498509,2014-05-22,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2014
"85","J0014011","Les Chevaux Morts","35","Ille-et-Vilaine","35142","LANDEAN","53","Bretagne","04","Loire-Bretagne","J0014000","le Nançon","1219","0000000134","Onde OFB","1a","Ecoulement visible acceptable",-1.172377777,48.441498509,2013-10-24,5,2,"complémentaire","http://id.eaufrance.fr/dc/0000000134","Active",2013
